seed,model,N,M,USW,EF violations,CPU time,elapsed time,EF1,fPO
7,3ag,3,20,59.0,0,0.0005589999999999762,0.0005602920000000733,True,True
7,ILP,3,20,61.0,0,0.053679000000000254,0.02050270799999998,True,True
8,3ag,3,20,66.0,0,0.0005180000000000184,0.0005201660000000441,True,True
8,ILP,3,20,64.0,0,0.03995100000000029,0.026277332999999903,True,True
9,3ag,3,20,52.0,0,0.0014210000000001166,0.0015100830000001064,True,True
9,ILP,3,20,51.0,0,0.008898000000000295,0.008963832999999921,True,True
0,3ag,3,30,84.0,0,0.0010100000000003995,0.0010115420000000874,True,True
0,ILP,3,30,84.0,0,0.01737499999999992,0.015184333000000105,True,True
1,3ag,3,30,93.0,0,0.0008429999999997051,0.0008450409999998243,True,True
1,ILP,3,30,88.0,0,0.07385600000000014,0.02976754100000001,True,True
2,3ag,3,30,93.0,0,0.0009799999999997588,0.0009802500000000158,True,True
2,ILP,3,30,89.0,0,0.028692999999999635,0.01837170899999996,True,True
3,3ag,3,30,61.0,0,0.0008349999999999191,0.0008386670000000152,True,True
3,ILP,3,30,60.0,0,0.01664500000000002,0.014739457999999983,True,True
4,3ag,3,30,90.0,0,0.0009090000000000487,0.000911167000000157,True,True
4,ILP,3,30,90.0,0,0.020065999999999917,0.015752042000000133,True,True
5,3ag,3,30,73.0,0,0.0009790000000000632,0.0009833750000001196,True,True
5,ILP,3,30,73.0,0,0.013567999999999802,0.01365904200000001,True,True
6,3ag,3,30,81.0,0,0.0010710000000000441,0.001073042000000024,True,True
6,ILP,3,30,78.0,0,0.040293000000000134,0.02174920800000013,True,True
7,3ag,3,30,95.0,0,0.0008289999999999687,0.0008295419999999609,True,True
7,ILP,3,30,93.0,0,0.020950000000000024,0.015524624999999848,True,True
8,3ag,3,30,97.0,0,0.0009259999999997603,0.0009283329999998369,True,True
8,ILP,3,30,96.0,0,0.02482099999999976,0.016978791999999965,True,True
9,3ag,3,30,74.0,0,0.001136000000000248,0.001147250000000044,True,True
9,ILP,3,30,71.0,0,0.01423799999999975,0.014294666999999928,True,True
0,3ag,3,40,104.0,0,0.0014279999999997628,0.0014301669999998712,True,True
0,ILP,3,40,103.0,0,0.05945599999999995,0.031782584000000114,True,True
1,3ag,3,40,110.0,0,0.0012569999999998416,0.001258334000000083,True,True
1,ILP,3,40,105.0,0,0.030953999999999926,0.022496750000000176,True,True
2,3ag,3,40,110.0,0,0.001459000000000099,0.0015130830000000817,True,True
2,ILP,3,40,106.0,0,0.0341140000000002,0.02383449999999998,True,True
3,3ag,3,40,87.0,0,0.0014540000000002884,0.0014555840000001208,True,True
3,ILP,3,40,87.0,0,0.01841500000000007,0.01843829100000005,True,True
4,3ag,3,40,128.0,0,0.0014790000000002301,0.0014979170000000153,True,True
4,ILP,3,40,128.0,0,0.03480300000000014,0.023529833,True,True
5,3ag,3,40,100.0,0,0.0012819999999997833,0.001283499999999993,True,True
5,ILP,3,40,99.0,0,0.022108999999999934,0.01992716700000008,True,True
