seed,model,N,M,USW,EF violations,CPU time,elapsed time,EF1,fPO
0,ILP,5,1,1.0,4,0.3711880000000001,0.05528533299999999,True,True
1,ILP,5,1,1.0,4,0.006015999999999799,0.002109790999999972,True,True
2,ILP,5,1,3.0,4,0.0063429999999999875,0.0019746250000000076,True,True
3,ILP,5,1,1.0,4,0.0048240000000001615,0.0019441250000000188,True,True
4,ILP,5,1,2.0,4,0.0046790000000001,0.0017658329999999944,True,True
5,ILP,5,1,1.0,4,0.0049360000000000515,0.0017862499999999892,True,True
6,ILP,5,1,1.0,4,0.005012999999999934,0.0020076249999999574,True,True
7,ILP,5,1,4.0,4,0.006835999999999842,0.0020919999999999828,True,True
8,ILP,5,1,2.0,4,0.0036560000000001036,0.0018540000000000223,True,True
9,ILP,5,1,2.0,4,0.0039239999999998165,0.0019555420000000323,True,True
0,ILP,5,2,4.0,6,0.008387000000000144,0.003236583999999987,True,True
1,ILP,5,2,3.0,6,0.01492300000000002,0.004850291999999978,True,True
2,ILP,5,2,5.0,6,0.014862999999999849,0.005682458000000001,True,True
3,ILP,5,2,5.0,6,0.007154000000000105,0.0037142499999999745,True,True
4,ILP,5,2,5.0,6,0.005052999999999974,0.0037751249999999903,True,True
5,ILP,5,2,2.0,6,0.011606000000000005,0.003102166999999989,True,True
6,ILP,5,2,3.0,6,0.008408999999999889,0.0034920840000000064,True,True
7,ILP,5,2,12.0,7,0.013681000000000054,0.003776500000000016,True,True
8,ILP,5,2,4.0,7,0.010796000000000028,0.0038422499999999915,True,True
9,ILP,5,2,4.0,6,0.009888999999999815,0.00311450000000002,True,True
0,ILP,5,3,6.0,6,0.027793999999999652,0.009544916999999986,True,True
1,ILP,5,3,6.0,7,0.027894000000000307,0.009568375000000018,True,True
2,ILP,5,3,10.0,6,0.020067000000000057,0.006834457999999988,True,True
3,ILP,5,3,6.0,6,0.03397199999999989,0.011388958999999976,True,True
4,ILP,5,3,10.0,6,0.017284999999999773,0.006828416000000004,True,True
5,ILP,5,3,4.0,6,0.031555,0.008941040999999983,True,True
6,ILP,5,3,6.0,7,0.02025599999999983,0.008815791999999989,True,True
7,ILP,5,3,13.0,7,0.030199000000000087,0.008090874999999997,True,True
8,ILP,5,3,7.0,7,0.026885000000000048,0.009792833,True,True
9,ILP,5,3,5.0,6,0.010228999999999822,0.010392000000000012,True,True
0,ILP,5,4,12.0,4,0.02518699999999985,0.017369666000000006,True,True
1,ILP,5,4,7.0,4,0.008194000000000035,0.007737792000000021,True,True
2,ILP,5,4,12.0,4,0.006527999999999867,0.006533915999999973,True,True
3,ILP,5,4,8.0,5,0.007066000000000017,0.0071248750000000305,True,True
4,ILP,5,4,16.0,5,0.03485499999999986,0.019551207999999987,True,False
5,ILP,5,4,7.0,5,0.02560999999999991,0.014965541999999998,True,True
6,ILP,5,4,7.0,5,0.005970000000000031,0.005973915999999968,True,True
7,ILP,5,4,17.0,7,0.015493000000000201,0.010092042000000023,True,True
8,ILP,5,4,11.0,5,0.006296999999999997,0.006324624999999973,True,True
9,ILP,5,4,8.0,5,0.005781999999999954,0.005787333000000006,True,True
0,ILP,5,5,18.0,3,0.22632699999999994,0.056737166000000006,True,True
1,ILP,5,5,9.0,0,0.007125999999999966,0.007129791999999968,True,True
2,ILP,5,5,17.0,2,0.020811000000000135,0.011044042000000087,True,True
3,ILP,5,5,10.0,1,0.007152000000000047,0.007171666999999937,True,True
4,ILP,5,5,20.0,3,0.07543299999999986,0.025524375000000044,True,True
5,ILP,5,5,8.0,2,0.02514700000000003,0.012866166999999984,True,True
6,ILP,5,5,10.0,1,0.010936000000000057,0.008494082999999986,True,True
7,ILP,5,5,19.0,4,0.059880000000000155,0.02174712499999998,True,True
8,ILP,5,5,13.0,2,0.0073110000000000674,0.007348165999999989,True,True
9,ILP,5,5,15.0,2,0.01668599999999998,0.011479958000000012,True,True
0,ILP,5,6,17.0,1,0.10643699999999967,0.04883362499999999,True,True
1,ILP,5,6,12.0,1,0.03433200000000003,0.01671133299999994,True,True
2,ILP,5,6,18.0,1,0.026266000000000123,0.013700334000000036,True,True
3,ILP,5,6,11.0,1,0.008861999999999703,0.008927999999999936,True,True
4,ILP,5,6,19.0,3,0.06635599999999986,0.028980875000000017,True,True
5,ILP,5,6,12.0,3,0.03800999999999988,0.01734849999999999,True,True
6,ILP,5,6,14.0,0,0.01993899999999993,0.012010624999999941,True,True
7,ILP,5,6,21.0,2,0.03495000000000026,0.01583220800000007,True,True
8,ILP,5,6,14.0,1,0.008942000000000228,0.008952625000000047,True,True
9,ILP,5,6,16.0,2,0.05573099999999975,0.020908958000000033,True,False
0,ILP,5,7,16.0,1,0.05229499999999998,0.022364417000000025,True,True
1,ILP,5,7,14.0,1,0.012974000000000263,0.011921665999999886,True,True
2,ILP,5,7,20.0,3,0.028239000000000125,0.015334124999999865,True,True
3,ILP,5,7,13.0,1,0.013351999999999808,0.017350457999999902,True,True
4,ILP,5,7,20.0,1,0.06937899999999964,0.031227333999999995,True,True
5,ILP,5,7,14.0,2,0.086916,0.031919416000000034,True,True
6,ILP,5,7,16.0,0,0.010720000000000063,0.010751334000000057,True,True
7,ILP,5,7,22.0,2,0.015345999999999638,0.012243416999999868,True,True
8,ILP,5,7,20.0,0,0.0631339999999998,0.024911040999999967,True,True
9,ILP,5,7,17.0,0,0.0315019999999997,0.018014125000000103,True,True
0,ILP,5,8,17.0,1,0.07337199999999999,0.032513167000000065,True,True
1,ILP,5,8,15.0,1,0.01197299999999979,0.011976999999999904,True,True
2,ILP,5,8,22.0,3,0.014715999999999951,0.013734083000000119,True,True
3,ILP,5,8,14.0,2,0.013418999999999848,0.01260400000000006,True,True
4,ILP,5,8,19.0,2,0.05876799999999971,0.023760583000000057,True,True
5,ILP,5,8,18.0,0,0.20541699999999974,0.055740917000000056,True,True
6,ILP,5,8,17.0,0,0.019384999999999764,0.014128915999999991,True,True
7,ILP,5,8,23.0,4,0.010987999999999332,0.011010833000000053,True,True
8,ILP,5,8,19.0,1,0.011630000000000251,0.011636458999999988,True,True
9,ILP,5,8,18.0,0,0.02627199999999963,0.018055084,True,True
0,ILP,5,9,18.0,0,0.04363000000000028,0.021581500000000142,True,True
1,ILP,5,9,16.0,2,0.012958999999999499,0.012980624999999968,True,True
2,ILP,5,9,25.0,2,0.17572400000000066,0.04970833299999988,True,True
3,ILP,5,9,16.0,1,0.012853999999999921,0.012862750000000034,True,True
4,ILP,5,9,20.0,1,0.1159870000000005,0.040614916,True,True
5,ILP,5,9,18.0,3,0.06452300000000033,0.026117624999999922,False,True
6,ILP,5,9,19.0,0,0.012753000000000014,0.012762458000000088,True,True
7,ILP,5,9,24.0,0,0.01562999999999981,0.01563662500000018,True,True
8,ILP,5,9,26.0,1,0.01344299999999965,0.013516791000000028,True,True
9,ILP,5,9,19.0,0,0.03878199999999943,0.02022104200000019,True,True
0,ILP,5,10,19.0,0,0.0493030000000001,0.024478959000000078,True,True
1,ILP,5,10,23.0,3,0.1485289999999999,0.04266883399999988,True,True
2,ILP,5,10,28.0,2,0.20948900000000048,0.065008709,True,True
3,ILP,5,10,18.0,1,0.013868000000000436,0.013889582999999872,True,True
4,ILP,5,10,21.0,1,0.014498000000000566,0.014524583999999896,True,True
5,ILP,5,10,19.0,0,0.049412999999999485,0.024065958,True,True
6,ILP,5,10,21.0,0,0.015575999999999368,0.016898292000000037,True,True
7,ILP,5,10,25.0,3,0.016792000000000584,0.018157832999999846,True,True
8,ILP,5,10,28.0,1,0.05185999999999957,0.03272304100000012,True,True
9,ILP,5,10,24.0,1,0.18212899999999976,0.05225041699999999,True,True
0,ILP,5,20,34.0,0,0.054693000000000325,0.036244583,True,True
1,ILP,5,20,41.0,1,0.3552010000000001,0.10570416699999985,True,True
2,ILP,5,20,51.0,0,0.5253520000000007,0.14924850000000012,True,True
3,ILP,5,20,31.0,0,0.09164299999999947,0.05576679099999993,True,True
4,ILP,5,20,45.0,1,0.07610799999999962,0.04424508299999985,True,True
5,ILP,5,20,33.0,0,0.056985999999999315,0.039001416999999705,True,True
6,ILP,5,20,42.0,0,0.1042329999999998,0.05201379099999981,True,True
7,ILP,5,20,48.0,0,0.10644200000000037,0.05071354100000036,True,True
8,ILP,5,20,48.0,0,0.05271399999999993,0.035196875000000016,True,True
9,ILP,5,20,33.0,0,0.05480700000000027,0.03615416700000029,True,True
0,ILP,5,30,52.0,0,0.0782809999999996,0.05463654100000026,True,True
1,ILP,5,30,59.0,0,0.05110500000000062,0.047533166000000016,True,True
2,ILP,5,30,71.0,0,4.285143000000001,0.777676917,True,True
3,ILP,5,30,46.0,0,0.14254500000000014,0.07222574999999987,True,True
4,ILP,5,30,65.0,0,0.4505020000000002,0.15040741699999982,True,True
5,ILP,5,30,53.0,0,0.3275359999999985,0.11975874999999991,True,True
6,ILP,5,30,59.0,0,0.13752799999999965,0.06976145899999997,True,True
7,ILP,5,30,68.0,0,0.06259000000000015,0.05376137499999967,True,True
8,ILP,5,30,67.0,0,0.058732000000000895,0.07377075,True,True
9,ILP,5,30,50.0,0,0.05192599999999992,0.05583212500000023,True,True
0,ILP,5,40,78.0,0,0.12270299999999956,0.11948087499999982,True,True
1,ILP,5,40,76.0,0,0.08595900000000078,0.07706562499999947,True,True
2,ILP,5,40,88.0,0,0.8152549999999987,0.26996820899999996,True,True
3,ILP,5,40,70.0,0,0.128857,0.08658424999999959,True,True
4,ILP,5,40,86.0,0,0.1026480000000003,0.07460487500000035,True,True
5,ILP,5,40,76.0,0,0.1819570000000006,0.09445758300000051,True,True
6,ILP,5,40,81.0,0,0.10031199999999885,0.07243904099999998,True,True
7,ILP,5,40,81.0,0,0.09214300000000009,0.0709555420000001,True,True
8,ILP,5,40,86.0,0,0.15001199999999848,0.09490387499999997,True,True
9,ILP,5,40,69.0,0,0.3115610000000011,0.1493083749999995,True,True
0,ILP,5,50,95.0,0,0.29060299999999906,0.13641062500000078,True,True
1,ILP,5,50,99.0,0,0.11366100000000046,0.09275762500000084,True,True
2,ILP,5,50,104.0,0,0.13543600000000033,0.0934950419999998,True,True
3,ILP,5,50,88.0,0,0.14103200000000093,0.09398108300000008,True,True
4,ILP,5,50,104.0,0,0.12066499999999891,0.08809437499999984,True,True
5,ILP,5,50,96.0,0,0.12380100000000027,0.08738404099999997,True,True
6,ILP,5,50,103.0,0,0.6267330000000015,0.2211775410000003,True,True
7,ILP,5,50,106.0,0,0.11381300000000039,0.08868379200000032,True,True
8,ILP,5,50,111.0,0,0.2767940000000024,0.13153333300000014,True,True
9,ILP,5,50,94.0,0,0.11266300000000129,0.09109191599999988,True,True
0,ILP,5,60,118.0,0,0.32105100000000064,0.1521824159999996,True,True
1,ILP,5,60,116.0,0,0.12125699999999995,0.09882279099999991,True,True
2,ILP,5,60,121.0,0,0.2929230000000018,0.15050179200000002,True,True
3,ILP,5,60,106.0,0,0.11247700000000194,0.09908091600000013,True,True
4,ILP,5,60,125.0,0,0.40320999999999785,0.169363916,True,True
5,ILP,5,60,115.0,0,0.17138399999999976,0.11230787499999995,True,True
6,ILP,5,60,122.0,0,0.17801100000000147,0.11445879200000064,True,True
7,ILP,5,60,127.0,0,0.11270000000000024,0.09875120800000037,True,True
8,ILP,5,60,137.0,0,0.10883000000000109,0.102306542,True,True
9,ILP,5,60,124.0,0,0.12367800000000173,0.09777204199999989,True,True
0,ILP,5,70,139.0,0,0.2981179999999988,0.15389562499999965,True,True
1,ILP,5,70,129.0,0,0.13148600000000243,0.10830620800000013,True,True
2,ILP,5,70,139.0,0,0.13650600000000068,0.11178491599999951,True,True
3,ILP,5,70,124.0,0,0.11126400000000203,0.1056300840000004,True,True
4,ILP,5,70,143.0,0,0.11070300000000088,0.1039912919999999,True,True
5,ILP,5,70,133.0,0,0.42028099999999924,0.18392074999999863,True,True
6,ILP,5,70,139.0,0,0.6947609999999997,0.25190025000000027,True,True
7,ILP,5,70,144.0,0,0.1364990000000006,0.11127549999999964,True,True
8,ILP,5,70,159.0,0,0.2939519999999973,0.1537697920000003,True,True
9,ILP,5,70,144.0,0,0.1465820000000022,0.11165512500000041,True,True
0,ILP,5,80,161.0,0,2.0177680000000002,0.609035500000001,True,True
1,ILP,5,80,151.0,0,0.13997499999999974,0.12372604199999948,True,True
2,ILP,5,80,158.0,0,0.1469750000000012,0.12292445799999996,True,True
3,ILP,5,80,146.0,0,0.3413759999999968,0.17729004200000098,True,True
4,ILP,5,80,161.0,0,0.1645569999999985,0.12685350000000106,True,True
5,ILP,5,80,149.0,0,0.14128099999999932,0.12515591600000064,True,True
6,ILP,5,80,157.0,0,0.33510300000000015,0.17475862499999906,True,True
7,ILP,5,80,161.0,0,0.14659199999999828,0.1242146660000003,True,True
8,ILP,5,80,180.0,0,0.6606570000000005,0.256898249999999,True,True
9,ILP,5,80,166.0,0,0.12107799999999713,0.11440304199999929,True,True
0,ILP,5,90,180.0,0,0.6255050000000004,0.2465436659999991,True,True
1,ILP,5,90,168.0,0,0.16672300000000106,0.1397929160000011,True,True
2,ILP,5,90,178.0,0,0.1650880000000008,0.13879712499999997,True,True
3,ILP,5,90,164.0,0,0.13851899999999873,0.12967233300000025,True,True
4,ILP,5,90,179.0,0,0.19693000000000183,0.1418967500000008,True,True
5,ILP,5,90,164.0,0,0.37479000000000084,0.18812545899999833,True,True
6,ILP,5,90,175.0,0,0.6768099999999997,0.2768353749999992,True,True
7,ILP,5,90,185.0,0,0.16730699999999743,0.13900450000000042,True,True
8,ILP,5,90,200.0,0,0.9272989999999979,0.3375108329999996,True,True
9,ILP,5,90,192.0,0,0.17780300000000082,0.13645058300000024,True,True
0,ILP,5,100,202.0,0,0.605912,0.26810141700000045,True,True
1,ILP,5,100,186.0,0,0.19326699999999875,0.1654759160000001,True,True
2,ILP,5,100,200.0,0,0.19725899999999896,0.1564290839999991,True,True
3,ILP,5,100,181.0,0,0.18599299999999985,0.15537220899999937,True,True
4,ILP,5,100,193.0,0,0.13631300000000124,0.13643124999999934,True,True
5,ILP,5,100,178.0,0,0.15698499999999882,0.14840391699999955,True,True
6,ILP,5,100,194.0,0,0.6029349999999987,0.27358670799999985,True,True
7,ILP,5,100,202.0,0,0.1872569999999989,0.1624865419999999,True,True
8,ILP,5,100,211.0,0,0.5692589999999988,0.2576493339999999,True,True
9,ILP,5,100,209.0,0,0.17980000000000018,0.15457037500000048,True,True
0,ILP,5,150,298.0,0,0.2759709999999984,0.22680599999999984,True,True
1,ILP,5,150,276.0,0,0.3061619999999934,0.24916679200000047,True,True
2,ILP,5,150,297.0,0,0.25662200000000013,0.22420174999999887,True,True
3,ILP,5,150,287.0,0,0.22079000000000093,0.20278899999999922,True,True
4,ILP,5,150,300.0,0,0.23985600000000318,0.2152272919999998,True,True
5,ILP,5,150,283.0,0,0.4848130000000026,0.27385404100000343,True,True
6,ILP,5,150,301.0,0,0.3006559999999965,0.23428254200000254,True,True
7,ILP,5,150,290.0,0,0.29460399999999964,0.23062687500000223,True,True
8,ILP,5,150,303.0,0,0.7994380000000021,0.3615735829999984,True,True
9,ILP,5,150,314.0,0,0.24264599999999348,0.21706558300000012,True,True
0,ILP,5,200,396.0,0,0.3875160000000051,0.3056982909999988,True,True
1,ILP,5,200,392.0,0,0.35363100000000003,0.2922355000000003,True,True
2,ILP,5,200,398.0,0,0.7096349999999987,0.3765515829999977,True,True
3,ILP,5,200,379.0,0,0.34945500000000607,0.2868706250000024,True,True
4,ILP,5,200,397.0,0,0.3735330000000019,0.29669562499999813,True,True
5,ILP,5,200,382.0,0,0.3645929999999993,0.29923762499999995,True,True
6,ILP,5,200,413.0,0,0.40297199999999833,0.3100718330000021,True,True
7,ILP,5,200,389.0,0,0.3750220000000013,0.3127180410000001,True,True
8,ILP,5,200,392.0,0,0.8058710000000033,0.42811237499999777,True,True
9,ILP,5,200,395.0,0,0.3830849999999941,0.303571625,True,True
0,ILP,5,250,493.0,0,0.3509419999999963,0.3266612089999974,True,True
1,ILP,5,250,484.0,0,0.8573400000000007,0.46650491700000174,True,True
2,ILP,5,250,505.0,0,0.44292000000000087,0.3558787919999986,True,True
3,ILP,5,250,474.0,0,0.4329579999999993,0.3517947079999999,True,True
4,ILP,5,250,491.0,0,0.5199420000000003,0.3929877079999997,True,True
5,ILP,5,250,494.0,0,0.5001230000000021,0.38171704199999823,True,True
6,ILP,5,250,525.0,0,0.5171179999999964,0.38817875000000157,True,True
7,ILP,5,250,492.0,0,0.5417790000000053,0.4243510420000014,True,True
8,ILP,5,250,497.0,0,0.6054699999999968,0.4270300409999983,True,True
9,ILP,5,250,497.0,0,0.4499969999999962,0.384049000000001,True,True
0,ILP,5,300,604.0,0,0.5045110000000008,0.4302564999999987,True,True
1,ILP,5,300,586.0,0,0.5622129999999999,0.4457109579999994,True,True
2,ILP,5,300,608.0,0,0.6575599999999966,0.47921179200000097,True,True
3,ILP,5,300,567.0,0,1.019162999999999,0.5681577080000011,True,True
4,ILP,5,300,595.0,0,0.46970300000000265,0.4219183340000008,True,True
5,ILP,5,300,606.0,0,0.6251960000000025,0.46622033399999907,True,True
6,ILP,5,300,634.0,0,0.6083110000000005,0.46431641699999915,True,True
7,ILP,5,300,592.0,0,0.6200740000000025,0.47358166700000126,True,True
8,ILP,5,300,594.0,0,0.6528509999999983,0.47825187500000155,True,True
9,ILP,5,300,598.0,0,0.9615790000000004,0.5534824159999978,True,True
0,ILP,5,350,713.0,0,0.7112450000000052,0.527224167,True,True
1,ILP,5,350,678.0,0,0.6451069999999959,0.5054848750000005,True,True
2,ILP,5,350,726.0,0,0.7082219999999992,0.5249377080000031,True,True
3,ILP,5,350,659.0,0,0.7192489999999978,0.5303059169999997,True,True
4,ILP,5,350,695.0,0,0.6068009999999973,0.49020641699999956,True,True
5,ILP,5,350,703.0,0,0.7453310000000002,0.535451166999998,True,True
6,ILP,5,350,734.0,0,0.7135959999999955,0.5280578339999948,True,True
7,ILP,5,350,710.0,0,0.6911139999999989,0.522057542000006,True,True
8,ILP,5,350,703.0,0,0.7202170000000052,0.5326743749999991,True,True
9,ILP,5,350,697.0,0,0.6583889999999997,0.49179191700000047,True,True
0,ILP,5,400,812.0,0,0.8623320000000021,0.6251710000000017,True,True
1,ILP,5,400,779.0,0,1.4299099999999996,0.8092632919999971,True,True
2,ILP,5,400,837.0,0,0.9040630000000007,0.6006370420000025,True,True
3,ILP,5,400,754.0,0,0.7558459999999982,0.579868458,True,True
4,ILP,5,400,798.0,0,0.6639529999999993,0.5631077500000004,True,True
5,ILP,5,400,809.0,0,0.7980379999999911,0.5903683339999972,True,True
6,ILP,5,400,840.0,0,0.8349740000000025,0.6072945829999981,True,True
7,ILP,5,400,806.0,0,0.8123700000000014,0.5896018330000032,True,True
8,ILP,5,400,799.0,0,0.8057720000000046,0.5990139999999968,True,True
9,ILP,5,400,793.0,0,0.7874610000000075,0.5891663750000049,True,True
0,ILP,10,1,1.0,9,0.005345000000005484,0.005354209000003607,True,True
1,ILP,10,1,1.0,9,0.005800999999991063,0.005814209000000403,True,True
2,ILP,10,1,2.0,9,0.00624899999999684,0.006283291999999108,True,True
3,ILP,10,1,1.0,9,0.005786000000000513,0.005789624999998466,True,True
4,ILP,10,1,2.0,9,0.00651399999999569,0.006517791999996803,True,True
5,ILP,10,1,1.0,9,0.005752999999998565,0.005755917000001887,True,True
6,ILP,10,1,1.0,9,0.005331000000012409,0.005339499999998054,True,True
7,ILP,10,1,4.0,9,0.006518999999997277,0.0065497920000012755,True,True
8,ILP,10,1,1.0,9,0.0054609999999968295,0.005468082999996682,True,True
9,ILP,10,1,2.0,9,0.005926000000002318,0.005929792000003431,True,True
0,ILP,10,2,3.0,16,0.01473699999999667,0.014776083999997525,True,True
1,ILP,10,2,2.0,16,0.013255000000000905,0.01325937500000407,True,True
2,ILP,10,2,4.0,16,0.015818000000010102,0.015901958000000604,True,True
3,ILP,10,2,2.0,16,0.014651000000000636,0.014667499999994504,True,True
4,ILP,10,2,3.0,16,0.01396599999999637,0.01397370899999828,True,True
5,ILP,10,2,2.0,16,0.01198999999999728,0.012017540999998744,True,True
6,ILP,10,2,2.0,16,0.014712000000002945,0.014724458999999968,True,True
7,ILP,10,2,5.0,16,0.01342099999999391,0.01344166699999505,True,True
8,ILP,10,2,4.0,17,0.015241000000003169,0.015346708999999237,True,True
9,ILP,10,2,3.0,16,0.01431999999999789,0.014329457999998851,True,True
0,ILP,10,3,4.0,22,0.037041999999999575,0.03705441700000023,True,True
1,ILP,10,3,3.0,21,0.03726299999999583,0.03727599999999853,True,True
2,ILP,10,3,6.0,21,0.03765300000000593,0.03770587500000033,True,False
3,ILP,10,3,3.0,21,0.03780799999999829,0.03783124999999643,True,True
4,ILP,10,3,4.0,21,0.03816599999998971,0.0381955829999967,True,True
5,ILP,10,3,3.0,21,0.03831800000000385,0.038354542000000436,True,True
6,ILP,10,3,5.0,21,0.0391389999999916,0.03917625000000413,True,True
7,ILP,10,3,6.0,22,0.031278999999997836,0.03131537499999837,True,True
8,ILP,10,3,5.0,22,0.03711299999999085,0.03715658299999802,True,True
9,ILP,10,3,4.0,21,0.04496399999999312,0.04894491700000003,True,True
0,ILP,10,4,5.0,25,0.02802800000000616,0.028116167000000303,True,True
1,ILP,10,4,5.0,24,0.030070000000009145,0.03010799999999847,True,True
2,ILP,10,4,8.0,24,0.028493000000011648,0.028559165999993752,True,True
3,ILP,10,4,4.0,24,0.029435999999989804,0.029565540999996642,True,True
4,ILP,10,4,5.0,24,0.027747999999988338,0.027763458999999102,True,True
5,ILP,10,4,5.0,24,0.03036399999999162,0.03041516700000102,True,True
6,ILP,10,4,6.0,24,0.02699400000000196,0.02699962500000197,True,True
7,ILP,10,4,7.0,25,0.027045000000001096,0.027055249999996533,True,True
8,ILP,10,4,8.0,26,0.02910700000001043,0.029219832999999085,True,True
9,ILP,10,4,5.0,24,0.026806000000007657,0.026822250000002157,True,True
0,ILP,10,5,6.0,25,0.03300000000000125,0.033180542000003754,True,True
1,ILP,10,5,6.0,25,0.03239800000000059,0.032721999999999696,True,True
2,ILP,10,5,9.0,26,0.03482700000000705,0.03487808399999892,True,True
3,ILP,10,5,6.0,26,0.03213800000000333,0.032192124999994576,True,True
4,ILP,10,5,6.0,26,0.03209700000000737,0.03213445899999812,True,True
5,ILP,10,5,6.0,26,0.0316880000000026,0.03175191700000113,True,True
6,ILP,10,5,8.0,25,0.03405500000000927,0.03413866700000057,True,True
7,ILP,10,5,8.0,26,0.0333219999999983,0.03339925000000221,True,True
8,ILP,10,5,9.0,26,0.03296799999999678,0.032984750000004226,True,True
9,ILP,10,5,6.0,25,0.03331500000000176,0.03334687499999944,True,True
0,ILP,10,6,8.0,26,0.03675400000000195,0.03677325000000309,True,True
1,ILP,10,6,8.0,26,0.04046300000000258,0.04101175000000268,True,True
2,ILP,10,6,11.0,25,0.040563999999989164,0.040642459000004294,True,True
3,ILP,10,6,7.0,25,0.03763299999999958,0.03772779100000179,True,True
4,ILP,10,6,7.0,25,0.0401379999999989,0.04028258399999629,True,True
5,ILP,10,6,7.0,25,0.0668890000000033,0.0463429160000004,True,True
6,ILP,10,6,9.0,24,0.04947799999999347,0.04481066700000014,True,True
7,ILP,10,6,10.0,25,0.05273100000000852,0.04485537500000447,True,True
8,ILP,10,6,10.0,27,0.038611999999986324,0.03865708299999682,True,True
9,ILP,10,6,7.0,24,0.03748199999999713,0.037510165999997014,True,True
0,ILP,10,7,9.0,23,0.0478430000000003,0.04787337500000177,True,True
1,ILP,10,7,11.0,25,0.18143600000000504,0.09125312500000149,True,True
2,ILP,10,7,14.0,23,0.1565089999999998,0.07554491599999835,True,True
3,ILP,10,7,8.0,22,0.04350800000000277,0.043521166000004996,True,True
4,ILP,10,7,11.0,23,0.1273429999999962,0.06853608400000155,True,True
5,ILP,10,7,8.0,22,0.061616999999998256,0.05493325000000482,True,True
6,ILP,10,7,12.0,23,0.257591000000005,0.10411241599999954,True,True
7,ILP,10,7,12.0,24,0.2441090000000088,0.0976423749999995,True,True
8,ILP,10,7,13.0,23,0.04650200000000382,0.046574207999995565,True,True
9,ILP,10,7,8.0,21,0.04328200000000493,0.04330641600000007,True,True
0,ILP,10,8,10.0,17,0.05207699999999704,0.05213058400000392,True,True
1,ILP,10,8,12.0,20,0.2561369999999954,0.10560795800000022,True,True
2,ILP,10,8,16.0,20,0.6329520000000031,0.16719949999999528,True,True
3,ILP,10,8,9.0,18,0.07040500000000804,0.06161866699999763,True,True
4,ILP,10,8,15.0,19,0.23241500000000315,0.09574141699999927,True,True
5,ILP,10,8,9.0,16,0.04883399999999938,0.04888112500000119,True,True
6,ILP,10,8,14.0,18,0.08575499999999181,0.06952925000000221,True,False
7,ILP,10,8,13.0,20,0.2992220000000003,0.10827220800000248,True,True
8,ILP,10,8,14.0,19,0.05714100000000144,0.057185332999999616,True,True
9,ILP,10,8,9.0,16,0.06123999999999796,0.05301266699999729,True,True
0,ILP,10,9,11.0,10,0.05627499999999941,0.05751420899999715,True,True
1,ILP,10,9,13.0,13,0.4178359999999941,0.1821251249999989,True,True
2,ILP,10,9,18.0,14,0.9676520000000011,0.27535945799999695,True,True
3,ILP,10,9,11.0,11,0.18206899999999848,0.09793016699999413,True,True
4,ILP,10,9,20.0,14,1.477210999999997,0.36048458400000527,True,False
5,ILP,10,9,11.0,11,0.0617859999999979,0.05831562499999876,True,True
6,ILP,10,9,15.0,13,0.10424299999999675,0.07071883300000081,True,False
7,ILP,10,9,18.0,15,1.7369539999999972,0.3711530420000031,True,True
8,ILP,10,9,17.0,16,0.17633199999998794,0.08859125000000034,True,True
9,ILP,10,9,12.0,9,0.16618799999999112,0.08607416699999959,True,True
0,ILP,10,10,12.0,2,0.30658900000000244,0.13083137499999964,True,True
1,ILP,10,10,19.0,5,15.106797999999998,2.486625249999996,True,True
2,ILP,10,10,20.0,7,1.9701780000000042,0.5131438749999973,True,True
3,ILP,10,10,13.0,3,2.064966999999996,0.4633942910000002,True,True
4,ILP,10,10,21.0,5,8.462316999999999,1.7747720409999985,True,True
5,ILP,10,10,12.0,2,0.06189999999999429,0.061934374999999875,True,True
6,ILP,10,10,18.0,4,0.5209199999999896,0.18452995900000246,True,True
7,ILP,10,10,22.0,8,4.1492959999999925,0.8295443749999976,True,True
8,ILP,10,10,18.0,6,0.9909190000000052,0.3571554589999977,True,True
9,ILP,10,10,14.0,0,0.715676000000002,0.23552362499999902,True,True
0,ILP,10,20,30.0,3,1.0045709999999985,0.3573144579999976,True,True
1,ILP,10,20,26.0,1,0.6271189999999933,0.27492970800000194,True,True
2,ILP,10,20,33.0,3,0.24799600000000055,0.16559641699999617,True,True
3,ILP,10,20,26.0,2,0.26697499999998797,0.17395929199999927,True,True
4,ILP,10,20,29.0,0,0.5792930000000069,0.23168562499999723,True,True
5,ILP,10,20,27.0,0,0.20556200000000047,0.16226687500000025,True,True
6,ILP,10,20,31.0,1,0.34527700000001005,0.1911358750000005,True,True
7,ILP,10,20,30.0,3,0.355647999999988,0.19439104199999946,True,True
8,ILP,10,20,30.0,0,0.25806699999999694,0.19166475000000105,True,True
9,ILP,10,20,28.0,0,0.6997719999999958,0.2858563750000016,True,True
0,ILP,10,30,43.0,0,0.28054299999999444,0.22604620799999964,True,True
1,ILP,10,30,36.0,0,2.344614000000007,0.8895330000000001,True,True
2,ILP,10,30,44.0,0,0.595872,0.3099240829999985,True,True
3,ILP,10,30,40.0,0,0.250275000000002,0.21518033299999928,True,True
4,ILP,10,30,42.0,0,1.6769950000000051,0.5808051250000048,True,True
5,ILP,10,30,41.0,0,0.2457990000000052,0.21230066700000094,True,True
6,ILP,10,30,44.0,0,0.25632299999999475,0.21890687500000183,True,True
7,ILP,10,30,42.0,2,0.524706000000009,0.2985275420000022,True,True
