seed,model,N,M,USW,EF violations,CPU time,elapsed time,EF1,fPO
8,ILP,10,270,308.0,0,3.765989999999988,2.305726292000003,True,True
9,ILP,10,270,299.0,0,3.664057000000014,2.272390958999978,True,True
0,ILP,10,290,336.0,0,4.407206999999971,2.556226749999979,True,True
1,ILP,10,290,317.0,0,3.624574999999993,2.354716332999999,True,True
2,ILP,10,290,332.0,0,3.7495289999999954,2.400751791999994,True,True
3,ILP,10,290,324.0,0,3.3731799999999907,2.2597792919999904,True,True
4,ILP,10,290,321.0,0,4.072322999999983,2.484673750000013,True,True
5,ILP,10,290,325.0,0,4.177687999999989,2.4596015420000015,True,True
6,ILP,10,290,322.0,0,5.257503999999983,2.746863625000003,True,True
7,ILP,10,290,315.0,0,4.483845000000031,2.744777792000008,True,True
8,ILP,10,290,328.0,0,4.382897999999955,2.5814844169999844,True,True
0,ILP,10,10,11.0,0,0.8905349999999999,0.23279158399999994,True,True
1,ILP,10,10,13.0,1,0.5320100000000001,0.20776637500000006,True,True
2,ILP,10,10,11.0,3,0.0958009999999998,0.08903412500000008,True,True
3,ILP,10,10,11.0,0,0.6071010000000006,0.22329924999999995,True,True
4,ILP,10,10,11.0,0,0.11750099999999986,0.09188666700000003,True,True
5,ILP,10,10,14.0,6,1.4847990000000006,0.50941875,True,True
6,ILP,10,10,16.0,1,0.9010980000000002,0.29528720899999983,True,True
7,ILP,10,10,13.0,2,1.3910859999999996,0.45989366700000023,True,True
8,ILP,10,10,12.0,2,0.1879559999999998,0.10985112500000005,True,True
9,ILP,10,10,10.0,0,0.06910300000000014,0.07223158300000021,True,True
0,ILP,10,30,36.0,0,0.2625850000000014,0.23632924999999982,True,True
1,ILP,10,30,33.0,0,0.2543539999999993,0.22515183299999997,True,True
2,ILP,10,30,37.0,3,0.37979899999999844,0.29301133299999993,True,True
3,ILP,10,30,34.0,0,0.3686889999999998,0.28477883299999984,True,True
0,ILP,15,10,11.0,51,0.49751199999999995,0.17017374999999996,True,True
1,ILP,15,10,10.0,50,0.14853300000000003,0.13683358300000004,True,True
2,ILP,15,10,10.0,50,0.13712500000000016,0.13745387499999995,True,True
3,ILP,15,10,11.0,53,0.17648699999999984,0.15676729099999998,True,True
4,ILP,15,10,11.0,50,0.4757410000000002,0.255300375,True,True
5,ILP,15,10,12.0,51,0.13629800000000003,0.13649395899999983,True,True
6,ILP,15,10,13.0,51,0.7522350000000002,0.292461375,True,True
7,ILP,15,10,10.0,50,0.13492399999999982,0.13496287500000004,True,True
8,ILP,15,10,10.0,50,0.20799400000000023,0.17273633300000024,True,True
9,ILP,15,10,10.0,50,0.17443600000000004,0.15446495900000023,True,True
0,ILP,15,30,33.0,0,1.0640010000000002,0.7322951670000002,True,True
1,ILP,15,30,30.0,0,0.9348669999999997,0.5917121659999998,True,True
2,ILP,15,30,31.0,0,1.526504,0.8311574579999998,True,True
3,ILP,15,30,32.0,1,1.3002500000000001,0.7664669999999996,True,True
4,ILP,15,30,30.0,0,1.4876679999999993,0.8380600830000002,True,True
5,ILP,15,30,33.0,1,1.5052520000000005,0.8746146670000003,True,True
6,ILP,15,30,33.0,3,2.752493000000001,1.171257542000001,True,True
7,ILP,15,30,30.0,0,0.9335749999999994,0.6659427079999993,True,True
8,ILP,15,30,32.0,0,1.3330449999999985,0.9356422079999991,True,True
9,ILP,15,30,32.0,3,1.0175049999999999,0.6784490000000005,True,True
0,ILP,15,50,56.0,2,2.1987379999999987,1.227417375,True,True
1,ILP,15,50,52.0,0,1.305539999999997,0.9765872499999997,True,True
2,ILP,15,50,51.0,0,1.1151410000000013,0.8857184169999996,True,True
3,ILP,15,50,55.0,0,1.4202380000000012,1.0590408329999992,True,True
4,ILP,15,50,51.0,0,1.481299,1.1083303750000013,True,True
5,ILP,15,50,53.0,4,2.311676000000002,1.276583917,True,True
6,ILP,15,50,52.0,0,1.368229000000003,1.0329654589999997,True,True
7,ILP,15,50,51.0,0,1.7801919999999996,1.2057733749999997,True,True
8,ILP,15,50,52.0,0,1.2943320000000007,0.9870143750000011,True,True
9,ILP,15,50,52.0,0,1.7262079999999997,1.1025192080000004,True,True
0,ILP,15,70,77.0,0,2.581741000000001,1.455859125,True,True
1,ILP,15,70,73.0,0,2.2627960000000016,1.4972908329999974,True,True
2,ILP,15,70,72.0,0,2.637899999999995,1.6145880000000012,True,True
3,ILP,15,70,76.0,0,2.0454000000000008,1.3656854590000016,True,True
4,ILP,15,70,71.0,0,2.626738000000003,1.6958355000000012,True,True
0,ILP,20,10,11.0,102,1.7810959999999998,0.387005292,True,True
1,ILP,20,10,10.0,100,0.3459460000000001,0.293632208,True,True
2,ILP,20,10,10.0,100,0.36318399999999995,0.3018080000000001,True,True
3,ILP,20,10,10.0,100,0.2696170000000002,0.2537864999999999,True,True
4,ILP,20,10,10.0,100,0.34719200000000017,0.2942157919999999,True,True
5,ILP,20,10,10.0,100,0.3788330000000002,0.310694209,True,True
6,ILP,20,10,10.0,100,0.24472499999999986,0.2448375829999998,True,True
7,ILP,20,10,10.0,100,0.35414600000000007,0.29695270800000007,True,True
8,ILP,20,10,11.0,102,0.29147999999999996,0.2915676669999998,True,True
9,ILP,20,10,11.0,101,0.3587629999999997,0.29849191600000013,True,True
0,ILP,20,30,34.0,27,2.6202690000000004,1.3615067079999998,True,True
1,ILP,20,30,30.0,18,3.797008,2.0703126670000005,True,True
2,ILP,20,30,32.0,14,2.8900429999999986,1.466180458000001,True,True
3,ILP,20,30,31.0,18,0.7770130000000002,0.7719003749999995,True,True
4,ILP,20,30,30.0,19,3.093031999999999,1.5520788750000012,True,True
5,ILP,20,30,30.0,14,4.768858000000002,1.9504699170000013,True,True
6,ILP,20,30,31.0,19,0.7189599999999992,0.7117133750000004,True,True
7,ILP,20,30,30.0,18,2.5509650000000015,1.3607162079999995,True,True
8,ILP,20,30,31.0,10,4.554980999999998,2.4342788750000004,True,True
9,ILP,20,30,32.0,12,1.071868999999996,0.8921774169999992,True,True
0,ILP,20,50,54.0,7,3.1505849999999995,1.7705676249999982,True,True
1,ILP,20,50,50.0,1,5.733733000000001,3.1845333339999975,True,True
2,ILP,20,50,52.0,3,1.1944580000000045,1.1810882079999985,True,True
3,ILP,20,50,52.0,4,1.1747760000000014,1.1615519160000005,True,True
4,ILP,20,50,50.0,2,7.225667000000001,2.9364855,True,True
5,ILP,20,50,50.0,3,7.536565000000003,3.2843058330000012,True,True
6,ILP,20,50,51.0,3,5.836090999999996,2.9533093329999964,True,True
7,ILP,20,50,50.0,3,5.040310999999988,2.8817831249999983,True,True
8,ILP,20,50,51.0,0,6.281158000000005,3.1939632919999994,True,True
9,ILP,20,50,51.0,3,7.7681479999999965,3.8558897079999994,True,True
0,ILP,20,70,74.0,1,15.261600999999999,5.6432867500000015,True,True
1,ILP,20,70,70.0,0,6.4375630000000115,3.002749250000001,True,True
0,ILP,30,10,10.0,200,1.975925,0.6053277079999999,True,True
1,ILP,30,10,10.0,200,0.9709679999999996,0.741724,True,True
2,ILP,30,10,10.0,200,0.5252669999999999,0.525395083,True,True
3,ILP,30,10,10.0,200,0.748437,0.6323337500000001,True,True
4,ILP,30,10,10.0,200,1.0047360000000003,0.8061453749999998,True,True
5,ILP,30,10,10.0,200,1.0767439999999997,0.8046898340000004,True,True
6,ILP,30,10,10.0,200,0.9866770000000002,0.7718908749999995,True,True
7,ILP,30,10,10.0,200,0.9306850000000004,0.739098458,True,True
8,ILP,30,10,10.0,200,0.5337890000000005,0.5338653340000006,True,True
9,ILP,30,10,11.0,202,0.7235420000000001,0.7240994589999996,True,True
0,ILP,30,30,30.0,0,3.3423870000000004,1.944832,True,True
1,ILP,30,30,30.0,0,3.5157359999999986,2.008038958,True,True
2,ILP,30,30,30.0,0,15.703038000000003,6.382687125,True,True
3,ILP,30,30,30.0,0,2.2481719999999967,1.7616162919999994,True,True
4,ILP,30,30,30.0,0,2.192064000000002,1.7289200420000022,True,True
5,ILP,30,30,30.0,0,3.4121649999999946,1.9677962080000029,True,True
6,ILP,30,30,30.0,0,4.275413,2.3868835829999995,True,True
7,ILP,30,30,30.0,0,3.6885110000000054,2.076020207999999,True,True
8,ILP,30,30,30.0,0,3.5645549999999986,2.046018374999999,True,True
9,ILP,30,30,32.0,2,11.630931999999994,4.077664874999996,True,True
0,ILP,30,50,50.0,34,23.009802999999998,8.072045457999998,True,True
1,ILP,30,50,50.0,37,25.007672999999997,9.050871999999998,True,True
2,ILP,30,50,51.0,36,29.475405999999992,10.460860707999998,True,True
3,ILP,30,50,50.0,29,34.44744800000001,11.962714458,True,True
4,ILP,30,50,50.0,31,12.196829999999977,5.654435374999991,True,True
5,ILP,30,50,50.0,20,27.556454000000002,9.612622708000004,True,True
6,ILP,30,50,50.0,22,25.08287100000001,9.03050983300001,True,True
7,ILP,30,50,50.0,36,30.73911799999999,10.431731834000004,True,True
8,ILP,30,50,51.0,27,28.049170000000004,9.419173083000004,True,True
9,ILP,30,50,51.0,27,22.165411000000006,8.012433416999997,True,True
0,ILP,30,70,70.0,12,72.71344499999998,20.149794582999988,True,True
1,ILP,30,70,70.0,8,52.90307899999999,13.645143416999986,True,True
2,ILP,30,70,71.0,11,99.86967199999998,26.639347416999982,True,True
3,ILP,30,70,70.0,6,64.69809999999995,15.884701583999998,True,True
4,ILP,30,70,70.0,3,42.60787299999993,12.525799082999981,True,True
5,ILP,30,70,70.0,5,50.113324000000034,14.820119250000005,True,True
6,ILP,30,70,70.0,4,44.98936399999991,13.612127000000015,True,True
7,ILP,30,70,70.0,8,36.84702400000003,11.425315250000011,True,True
8,ILP,30,70,71.0,6,101.62987600000008,24.746485041000028,True,True
9,ILP,30,70,71.0,10,79.46504700000003,26.965998500000012,True,True
0,ILP,30,90,90.0,0,45.229326000000015,15.003017666000005,True,True
1,ILP,30,90,90.0,0,38.43448799999999,11.688292250000018,True,True
2,ILP,30,90,91.0,1,60.45602299999996,16.439734583000018,True,True
3,ILP,30,90,90.0,0,69.93399200000022,16.57257008299996,True,True
4,ILP,30,90,90.0,0,40.97440800000004,11.761410917000035,True,True
5,ILP,30,90,90.0,0,60.57512900000006,17.628755874999968,True,True
6,ILP,30,90,90.0,0,42.963584999999966,13.068030749999991,True,True
7,ILP,30,90,90.0,0,39.303321000000096,12.215126958000042,True,True
8,ILP,30,90,91.0,0,64.62241399999994,16.727085666999983,True,True
9,ILP,30,90,91.0,0,88.66330599999992,21.206419084000004,True,True
0,ILP,30,110,110.0,1,64.01916100000017,21.303286791999994,True,True
1,ILP,30,110,110.0,3,56.3400079999999,17.211595875,True,True
2,ILP,30,110,112.0,0,58.701535999999805,18.121807875000002,True,True
3,ILP,30,110,110.0,1,100.53263700000002,26.380199916000038,True,True
4,ILP,30,110,110.0,1,71.53953999999999,26.760202209,True,True
5,ILP,30,110,110.0,2,137.44043999999985,49.34074625000005,True,True
6,ILP,30,110,110.0,0,73.98184899999978,21.08871887500004,True,True
7,ILP,30,110,110.0,2,68.90857099999994,19.934564291000015,True,True
8,ILP,30,110,111.0,0,90.07811300000003,25.289315124999916,True,True
9,ILP,30,110,111.0,4,57.531852999999956,18.384397207999996,True,True
0,ILP,30,130,130.0,1,69.02984300000026,21.69040879199997,True,True
1,ILP,30,130,130.0,1,106.06560800000034,29.241310958999975,True,True
2,ILP,30,130,132.0,1,121.66937699999971,50.57614154199996,True,True
3,ILP,30,130,130.0,0,158.74571500000002,54.36376741599997,True,True
4,ILP,30,130,130.0,0,56.815106000000014,20.03683404200001,True,True
5,ILP,30,130,130.0,0,119.59451499999977,28.648994792000053,True,True
6,ILP,30,130,130.0,0,67.66726999999992,21.548348207999993,True,True
7,ILP,30,130,130.0,0,86.83262400000012,25.647436167000023,True,True
8,ILP,30,130,131.0,0,126.30854900000031,38.7731215,True,True
9,ILP,30,130,131.0,1,70.84249,21.893292083000006,True,True
0,ILP,30,150,150.0,0,58.635845999999674,19.776491166000028,True,True
1,ILP,30,150,150.0,0,82.12480199999982,26.930322208000007,True,True
2,ILP,30,150,152.0,0,83.27301200000011,26.883945541999992,True,True
3,ILP,30,150,150.0,0,58.74353199999996,20.314369374999842,True,True
4,ILP,30,150,150.0,0,55.42745100000002,21.661206167000046,True,True
5,ILP,30,150,150.0,0,56.43581300000005,22.07603366699982,True,True
6,ILP,30,150,150.0,0,69.4750570000001,21.33111495800017,True,True
7,ILP,30,150,150.0,0,68.37180500000022,30.212089792000143,True,True
8,ILP,30,150,151.0,0,85.0892160000003,30.16562849999991,True,True
9,ILP,30,150,151.0,0,132.70479299999988,49.27943816700008,True,True
0,ILP,30,170,170.0,0,104.99285200000031,32.731746875,True,True
1,ILP,30,170,170.0,0,86.90273499999967,29.32268441700012,True,True
2,ILP,30,170,172.0,0,78.77643100000023,26.967753041999913,True,True
3,ILP,30,170,170.0,0,90.18974900000012,32.448612165999975,True,True
4,ILP,30,170,170.0,0,77.88572699999986,27.752023750000035,True,True
5,ILP,30,170,170.0,0,146.38691300000028,36.5677270839999,True,True
6,ILP,30,170,170.0,1,80.54331900000034,28.40672191700014,True,True
7,ILP,30,170,170.0,0,87.89790799999992,28.37599616700004,True,True
8,ILP,30,170,171.0,0,77.38767999999982,27.58902170800002,True,True
9,ILP,30,170,171.0,0,82.96260299999994,28.228759416999992,True,True
0,ILP,30,190,190.0,0,90.43579500000033,31.385368333000088,True,True
1,ILP,30,190,190.0,0,71.92999899999995,27.76454454099985,True,True
2,ILP,30,190,192.0,0,90.5846819999997,32.41845020899996,True,True
3,ILP,30,190,190.0,0,175.08412800000042,49.199702791999925,True,True
4,ILP,30,190,190.0,0,121.35756399999991,40.312563958000055,True,True
5,ILP,30,190,190.0,0,188.04316600000038,47.5143677919998,True,True
6,ILP,30,190,190.0,0,109.95996600000035,38.09126416699996,True,True
7,ILP,30,190,190.0,0,180.83100400000058,50.03281858299988,True,True
8,ILP,30,190,191.0,0,115.42947099999947,39.57334554199997,True,True
9,ILP,30,190,191.0,0,97.74631600000066,32.66620395799987,True,True
0,ILP,30,210,210.0,0,88.04519700000037,33.67293625000002,True,True
1,ILP,30,210,210.0,0,83.25806599999942,29.15706387499995,True,True
2,ILP,30,210,212.0,0,106.1824459999998,35.42148016599981,True,True
3,ILP,30,210,210.0,0,79.30453300000045,25.66774995800006,True,True
4,ILP,30,210,210.0,0,77.60229900000013,28.622788541999853,True,True
5,ILP,30,210,210.0,0,117.46558199999981,35.76455408300035,True,True
6,ILP,30,210,210.0,0,94.14392099999986,31.629398000000037,True,True
7,ILP,30,210,210.0,0,62.28777199999968,23.292214459000206,True,True
8,ILP,30,210,211.0,0,99.05590000000029,32.89315925000028,True,True
9,ILP,30,210,211.0,0,149.28731100000005,51.705614375000096,True,True
0,ILP,30,230,230.0,0,131.8104030000004,44.63310166700012,True,True
1,ILP,30,230,230.0,0,132.74274999999943,45.032794834000015,True,True
2,ILP,30,230,232.0,0,229.46376000000055,60.8719110410002,True,True
3,ILP,30,230,230.0,0,134.85899100000006,45.23883037499991,True,True
4,ILP,30,230,230.0,0,115.65338900000006,37.92699645799985,True,True
5,ILP,30,230,230.0,0,137.49411399999917,47.70912516699991,True,True
6,ILP,30,230,230.0,0,136.7450659999995,47.92539870799965,True,True
7,ILP,30,230,230.0,0,148.8140430000003,51.77921666700013,True,True
8,ILP,30,230,231.0,0,139.3097369999996,46.85469895799997,True,True
9,ILP,30,230,231.0,0,249.08797799999957,66.03713837499981,True,True
0,ILP,30,250,250.0,0,170.15635800000018,50.73807995799962,True,True
1,ILP,30,250,250.0,0,172.2913320000007,57.23396416700007,True,True
2,ILP,30,250,252.0,0,150.42713999999978,49.40466487499998,True,True
3,ILP,30,250,250.0,0,204.95220900000095,68.2037018330002,True,True
4,ILP,30,250,250.0,0,142.8229479999991,47.20006445800027,True,True
5,ILP,30,250,250.0,0,136.57905100000062,47.55638416700003,True,True
6,ILP,30,250,250.0,0,168.51460000000043,56.73141712500001,True,True
7,ILP,30,250,250.0,0,135.84186699999918,45.75798483300014,True,True
8,ILP,30,250,251.0,0,153.2220619999989,53.03657433299986,True,True
9,ILP,30,250,251.0,0,177.6309569999994,54.435092417000305,True,True
0,ILP,30,270,270.0,0,176.00368499999968,58.28820675000043,True,True
